CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
715543908.0,Existing Customer,52.0,F,3.0,Uneducated,Married,Less than $40K,Blue,43.0,4.0,3.0,3.0,2147.0,1173.0,974.0,0.653,1352.0,37.0,0.37,0.546
717591483.0,Existing Customer,52.0,F,3.0,Graduate,Single,Less than $40K,Blue,44.0,4.0,1.0,3.0,3416.000000000001,2044.0,1372.0,0.994,1924.0,48.0,0.92,0.598
714573258.0,Existing Customer,36.0,M,2.0,Post-Graduate,Single,$60K - $80K,Blue,30.0,4.0,2.0,4.0,1606.0,798.0,808.0,0.59,2229.0,45.0,1.045,0.497
712281183.0,Existing Customer,55.0,M,4.0,Graduate,Married,$120K +,Blue,36.0,4.0,2.0,2.0,24336.0,856.0,23480.0,0.459,1425.0,33.0,0.65,0.034999999999999976
717670758.0,Existing Customer,30.0,F,1.0,Graduate,Single,Less than $40K,Blue,20.0,5.0,2.0,3.0,5030.0,1327.0,3703.0,0.803,2523.0,71.0,0.775,0.264
771556308.0,Existing Customer,26.0,F,0.0,High School,Single,Less than $40K,Blue,13.0,6.0,3.0,4.0,3517.0,1195.0,2322.0,0.556,2255.0,48.0,0.5,0.34
708931908.0,Existing Customer,48.0,M,3.0,High School,Single,$40K - $60K,Blue,36.0,3.0,2.0,3.0,7400.0,636.0,6764.0,0.972,1568.0,51.0,0.5,0.086
718894233.0,Existing Customer,53.0,F,2.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,2.0,4.0,2956.0,1391.0,1565.0,0.698,2116.0,63.0,0.575,0.471
708927108.0,Attrited Customer,53.0,M,2.0,Graduate,Married,$120K +,Blue,36.0,1.0,3.0,2.0,12778.0,507.0,12271.0,0.967,1133.0,28.0,0.4,0.04000000000000001
717831783.0,Existing Customer,58.0,F,2.0,Uneducated,Married,Less than $40K,Blue,45.0,3.0,3.0,4.0,1942.000000000001,1536.0,406.0,0.615,1371.0,38.0,0.407,0.791
709288383.0,Existing Customer,32.0,M,2.0,Graduate,Divorced,$80K - $120K,Blue,26.0,5.0,1.0,3.0,29961.0,789.0,29172.0,0.833,2337.0,69.0,0.605,0.025999999999999995
710813733.0,Existing Customer,48.0,M,4.0,Uneducated,Married,$60K - $80K,Silver,35.0,5.0,3.0,4.0,33791.0,0.0,33791.0,0.712,1546.0,41.0,0.577,0.0
721084833.0,Existing Customer,48.0,M,5.0,High School,Married,$40K - $60K,Silver,34.0,5.0,0.0,2.0,17657.0,2018.0,15639.0,0.55,1682.0,39.0,0.95,0.11399999999999999
711258108.0,Existing Customer,54.0,M,1.0,College,Married,$120K +,Blue,44.0,4.0,3.0,2.0,2821.0,2415.0,406.0,0.441,1419.0,36.0,0.8,0.856
710149008.0,Existing Customer,59.0,M,0.0,High School,Married,Less than $40K,Blue,47.0,6.0,3.0,4.0,1479.0,787.0,692.0,0.865,2139.0,70.0,0.556,0.532
711902058.0,Existing Customer,35.0,M,2.0,Graduate,Married,$60K - $80K,Blue,36.0,3.0,3.0,2.0,1438.2999999999993,0.0,1438.3000000000002,1.623,2492.0,55.0,0.897,0.0
716757033.0,Existing Customer,37.0,M,4.0,Post-Graduate,Married,$40K - $60K,Blue,27.0,5.0,1.0,4.0,6859.0,1766.0,5093.0,1.186,3045.0,56.0,0.697,0.257
712688433.0,Existing Customer,36.0,M,3.0,High School,Divorced,$120K +,Blue,36.0,3.0,2.0,3.0,3404.0,1568.0,1836.0,1.055,2406.0,65.0,0.857,0.461
713203908.0,Existing Customer,26.0,M,0.0,Uneducated,Single,$40K - $60K,Blue,15.0,4.0,1.0,3.0,2158.0,1695.0,463.0,0.766,1833.0,27.0,0.588,0.785
711772008.0,Attrited Customer,35.0,F,3.0,Graduate,Single,Less than $40K,Blue,22.0,1.0,2.0,1.0,1890.0,666.0,1224.0,0.691,1483.0,36.0,0.5,0.352
708799983.0,Attrited Customer,40.0,M,1.0,Post-Graduate,Married,$60K - $80K,Blue,36.0,6.0,3.0,4.0,18386.0,890.0,17496.0,0.361,1698.0,43.0,0.483,0.04799999999999999
741344808.0,Existing Customer,39.0,F,2.0,Graduate,Married,Less than $40K,Blue,32.0,4.0,2.0,4.0,5634.0,2057.0,3577.0,1.399,2905.0,63.0,0.969,0.365
802087683.0,Existing Customer,32.0,M,0.0,Post-Graduate,Married,$60K - $80K,Blue,26.0,6.0,2.0,3.0,5478.0,1491.0,3987.0,1.304,2456.0,55.0,0.571,0.272
712491108.0,Existing Customer,35.0,M,1.0,Post-Graduate,Married,$80K - $120K,Blue,20.0,6.0,3.0,4.0,13046.0,1177.0,11869.0,1.214,2601.0,52.0,0.733,0.09
714767508.0,Existing Customer,39.0,M,2.0,Graduate,Married,$40K - $60K,Blue,31.0,5.0,3.0,2.0,8687.0,1146.0,7541.0,1.8,2279.0,33.0,1.357,0.132
720376008.0,Existing Customer,53.0,F,2.0,Graduate,Married,Less than $40K,Blue,40.0,6.0,2.0,4.0,6174.0,1421.0,4753.0,0.669,2043.0,52.0,0.793,0.23
779126658.0,Existing Customer,26.0,F,0.0,Graduate,Single,$40K - $60K,Blue,13.0,5.0,1.0,2.0,5655.0,0.0,5655.0,0.842,2312.0,61.0,0.649,0.0
793222008.0,Existing Customer,32.0,M,0.0,High School,Married,$60K - $80K,Blue,26.0,5.0,2.0,3.0,5397.0,1784.0,3613.0000000000005,0.904,2056.0,49.0,0.633,0.331
720812433.0,Existing Customer,54.0,M,2.0,College,Married,$120K +,Blue,46.0,6.0,1.0,2.0,28465.0,0.0,28465.0,0.696,1693.0,37.0,1.056,0.0
717623583.0,Existing Customer,36.0,F,3.0,High School,Married,Less than $40K,Blue,27.0,4.0,2.0,4.0,3444.0,2441.0,1003.0,1.563,2668.0,51.0,0.545,0.709
708878508.0,Existing Customer,45.0,F,3.0,High School,Married,Less than $40K,Blue,37.0,4.0,1.0,3.0,2104.0,1267.0,837.0,0.677,1732.0,35.0,1.059,0.602
710043408.0,Existing Customer,49.0,M,3.0,Graduate,Married,$80K - $120K,Blue,37.0,4.0,1.0,4.0,15610.0,2048.0,13562.0,0.657,1916.0,58.0,0.526,0.131
710749458.0,Existing Customer,64.0,F,0.0,Doctorate,Married,Less than $40K,Blue,53.0,4.0,1.0,3.0,5462.0,1864.0,3598.0,0.67,1523.0,35.0,0.667,0.341
799498158.0,Existing Customer,31.0,M,1.0,Post-Graduate,Married,$60K - $80K,Blue,22.0,5.0,1.0,3.0,2685.0,1580.0,1105.0,0.727,1642.0,36.0,0.636,0.588
716334258.0,Existing Customer,49.0,F,3.0,Uneducated,Divorced,$40K - $60K,Blue,36.0,5.0,1.0,2.0,5238.0,1365.0,3873.0,1.027,1834.0,43.0,1.263,0.261
716075208.0,Existing Customer,32.0,F,3.0,High School,Married,Less than $40K,Blue,22.0,4.0,2.0,4.0,4561.0,2029.0,2532.0,0.768,1874.0,38.0,0.52,0.445
780276258.0,Existing Customer,53.0,M,2.0,High School,Married,$120K +,Blue,39.0,3.0,2.0,3.0,13091.0,985.0,12106.0,0.322,1452.0,37.0,0.276,0.07500000000000001
715247508.0,Existing Customer,30.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,2.0,2.0,7087.0,1060.0,6027.0,0.709,1712.0,37.0,0.609,0.15
718784358.0,Existing Customer,34.0,M,4.0,Uneducated,Single,$120K +,Blue,36.0,6.0,3.0,2.0,34516.0,2517.0,31999.0,0.975,1969.0,46.0,1.3,0.07300000000000001
751450008.0,Existing Customer,41.0,M,1.0,Post-Graduate,Single,$40K - $60K,Blue,32.0,3.0,2.0,4.0,10266.0,1390.0,8876.0,0.593,1720.0,42.0,0.556,0.135
711050058.0,Existing Customer,33.0,F,2.0,Uneducated,Married,$40K - $60K,Blue,23.0,4.0,2.0,4.0,6732.0,0.0,6732.0,0.856,1644.0,45.0,0.731,0.0
779040408.0,Existing Customer,56.0,M,2.0,High School,Married,$120K +,Blue,37.0,3.0,1.0,2.0,12181.0,1702.0,10479.0,0.834,1478.0,33.0,0.5,0.14
714024858.0,Existing Customer,36.0,M,3.0,High School,Married,$80K - $120K,Blue,27.0,3.0,1.0,2.0,7056.0,0.0,7056.0,0.815,1739.0,35.0,0.842,0.0
789849108.0,Existing Customer,35.0,M,1.0,Graduate,Single,$60K - $80K,Blue,25.0,6.0,1.0,2.0,14365.0,0.0,14365.0,0.61,2290.0,62.0,0.632,0.0
710391258.0,Existing Customer,27.0,M,0.0,Graduate,Married,$40K - $60K,Blue,36.0,3.0,2.0,4.0,11473.0,829.0,10644.0,0.707,2147.0,41.0,0.519,0.07200000000000001
718830183.0,Existing Customer,46.0,M,1.0,High School,Single,$60K - $80K,Blue,38.0,5.0,2.0,4.0,23996.0,2517.0,21479.0,0.488,1339.0,29.0,0.381,0.10499999999999998
779696883.0,Existing Customer,48.0,M,2.0,Graduate,Divorced,$60K - $80K,Blue,33.0,4.0,2.0,4.0,2998.0,1789.0,1209.0,0.807,1825.0,31.0,0.348,0.597
737971833.0,Existing Customer,38.0,M,1.0,Graduate,Married,$60K - $80K,Blue,31.0,6.0,3.0,3.0,2405.0,1553.0,851.9999999999991,1.156,2503.0,40.0,0.667,0.646
772468983.0,Existing Customer,36.0,M,1.0,Post-Graduate,Married,$80K - $120K,Blue,26.0,3.0,4.0,2.0,21927.0,1291.0,20636.0,0.864,1946.0,37.0,0.542,0.059
710990283.0,Existing Customer,56.0,M,1.0,High School,Married,$80K - $120K,Blue,36.0,4.0,1.0,2.0,3906.0,1851.0,2055.0,0.73,1839.0,33.0,0.833,0.474
808750458.0,Existing Customer,32.0,M,1.0,Doctorate,Single,$60K - $80K,Blue,27.0,5.0,3.0,3.0,10029.0,606.0,9423.0,0.727,2192.0,58.0,0.657,0.06
719692983.0,Existing Customer,36.0,M,2.0,Doctorate,Married,$60K - $80K,Blue,30.0,3.0,3.0,4.0,4934.0,1504.0,3430.0,1.52,2747.0,42.0,0.448,0.305
719125158.0,Existing Customer,35.0,F,2.0,High School,Single,Less than $40K,Silver,15.0,5.0,2.0,2.0,13882.0,1452.0,12430.0,0.771,2685.0,71.0,0.511,0.10499999999999998
719206308.0,Existing Customer,32.0,M,1.0,High School,Married,$60K - $80K,Blue,24.0,4.0,2.0,2.0,4116.0,1223.0,2893.0,0.73,1657.0,38.0,0.52,0.297
717141858.0,Existing Customer,56.0,F,2.0,High School,Single,$40K - $60K,Blue,36.0,4.0,1.0,2.0,13904.0,625.0,13279.0,0.673,3151.0,67.0,0.595,0.044999999999999984
708347583.0,Existing Customer,37.0,F,4.0,Uneducated,Married,Less than $40K,Blue,36.0,4.0,1.0,4.0,2509.0,1144.0,1365.0,0.692,1804.0,38.0,0.583,0.456
711006783.0,Existing Customer,38.0,F,1.0,Graduate,Single,Less than $40K,Blue,22.0,3.0,3.0,3.0,2484.0,2149.0,335.0,0.669,1200.0,28.0,0.647,0.865
718274283.0,Existing Customer,35.0,M,3.0,College,Single,$60K - $80K,Blue,36.0,5.0,1.0,3.0,2780.0,0.0,2780.0,0.565,2469.0,67.0,0.811,0.0
715216908.0,Existing Customer,48.0,M,4.0,Doctorate,Single,$80K - $120K,Blue,36.0,6.0,3.0,4.0,18102.0,1381.0,16721.0,0.513,1486.0,32.0,0.14300000000000002,0.07600000000000001
779611008.0,Existing Customer,29.0,M,0.0,Graduate,Married,$40K - $60K,Blue,18.0,4.0,3.0,4.0,4532.0,0.0,4532.0,0.734,1885.0,55.0,0.528,0.0
811467708.0,Existing Customer,33.0,M,2.0,Graduate,Married,$80K - $120K,Blue,28.0,4.0,2.0,2.0,22399.0,1431.0,20968.0,1.019,2390.0,62.0,0.722,0.064
812597508.0,Existing Customer,39.0,F,1.0,High School,Married,$40K - $60K,Blue,34.0,6.0,5.0,3.0,4489.0,2498.0,1991.0,0.779,2153.0,58.0,0.568,0.556
813990483.0,Existing Customer,27.0,F,0.0,High School,Married,Less than $40K,Blue,22.0,4.0,1.0,2.0,1864.0,1384.0,480.0,0.904,1662.0,32.0,0.391,0.742
789627258.0,Existing Customer,31.0,M,1.0,Graduate,Single,$40K - $60K,Blue,25.0,5.0,3.0,3.0,1935.0,1033.0,902.0,0.623,2498.0,60.0,1.0,0.534
713346558.0,Existing Customer,45.0,M,4.0,Graduate,Divorced,$60K - $80K,Blue,37.0,5.0,2.0,4.0,6784.0,891.0,5893.0,1.047,1900.0,28.0,0.556,0.131
708744933.0,Existing Customer,35.0,M,2.0,High School,Married,$60K - $80K,Blue,36.0,4.0,2.0,4.0,19127.0,1880.0,17247.0,0.788,1859.0,33.0,0.571,0.098
708828258.0,Existing Customer,55.0,M,2.0,College,Married,$120K +,Blue,37.0,5.0,2.0,3.0,32641.0,1551.0,31090.0,0.488,1327.0,30.0,0.304,0.04799999999999999
713511108.0,Existing Customer,61.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,47.0,5.0,3.0,4.0,1438.2999999999993,847.0,591.3000000000002,0.436,1397.0,43.0,0.483,0.589
710208633.0,Existing Customer,37.0,F,1.0,Graduate,Married,Less than $40K,Blue,31.0,5.0,2.0,2.0,2417.0,1929.0,488.0,0.886,1773.0,42.0,0.556,0.798
717837858.0,Existing Customer,47.0,M,5.0,College,Married,$120K +,Blue,34.0,3.0,1.0,2.0,17603.0,1063.0,16540.0,1.065,2902.0,64.0,0.641,0.06
709382958.0,Existing Customer,55.0,F,2.0,Graduate,Married,$40K - $60K,Blue,46.0,6.0,1.0,4.0,2894.000000000001,2077.0,817.0,0.574,1017.0,25.0,0.562,0.718
716253858.0,Existing Customer,37.0,M,5.0,Post-Graduate,Married,$80K - $120K,Blue,26.0,2.0,1.0,2.0,16730.0,1956.0,14774.0,0.675,1740.0,43.0,0.536,0.11699999999999999
713725683.0,Existing Customer,36.0,F,0.0,College,Single,Less than $40K,Blue,27.0,6.0,3.0,2.0,3282.0,1843.0,1439.0,0.625,2614.0,79.0,0.646,0.562
816033783.0,Existing Customer,26.0,M,0.0,High School,Single,$60K - $80K,Blue,21.0,6.0,2.0,3.0,1672.0,957.0,715.0,0.576,2099.0,34.0,0.417,0.572
715065483.0,Existing Customer,45.0,F,3.0,Graduate,Divorced,Less than $40K,Blue,36.0,4.0,3.0,3.0,8121.0,1595.0,6526.0,0.743,1914.0,45.0,0.5,0.196
713983308.0,Existing Customer,60.0,M,0.0,Post-Graduate,Married,$60K - $80K,Blue,49.0,5.0,1.0,4.0,3182.0,1928.0,1254.0,0.509,1233.0,35.0,0.4,0.606
718418958.0,Attrited Customer,30.0,M,1.0,Post-Graduate,Divorced,Less than $40K,Blue,36.0,6.0,2.0,4.0,5061.0,0.0,5061.0,0.911,1309.0,38.0,0.462,0.0
779367858.0,Existing Customer,39.0,M,4.0,High School,Married,$60K - $80K,Blue,28.0,5.0,3.0,3.0,6224.0,1898.0,4326.0,1.103,3014.0,58.0,0.706,0.305
714974658.0,Existing Customer,48.0,F,4.0,College,Married,Less than $40K,Blue,36.0,6.0,1.0,4.0,2464.000000000001,1867.0,597.0,0.6,1219.0,35.0,1.333,0.758
716374308.0,Existing Customer,39.0,M,3.0,Graduate,Married,$60K - $80K,Blue,33.0,4.0,3.0,2.0,3477.0,1875.0,1602.0,0.907,1897.0,50.0,1.083,0.539
713416233.0,Existing Customer,38.0,M,2.0,Graduate,Married,$80K - $120K,Blue,24.0,5.0,2.0,2.0,3242.000000000001,2076.0,1166.0,0.612,1841.0,46.0,0.533,0.64
797643708.0,Existing Customer,47.0,M,1.0,High School,Married,$120K +,Blue,41.0,3.0,1.0,4.0,27858.0,1314.0,26544.0,0.676,1772.0,53.0,0.559,0.046999999999999986
808292958.0,Existing Customer,26.0,M,0.0,Graduate,Single,Less than $40K,Blue,20.0,6.0,2.0,3.0,1438.2999999999993,495.0,943.3000000000002,1.062,2546.0,40.0,0.333,0.344
719831958.0,Existing Customer,49.0,M,3.0,College,Single,$120K +,Blue,36.0,5.0,2.0,4.0,34516.0,0.0,34516.0,0.646,1793.0,44.0,0.833,0.0
708860358.0,Existing Customer,38.0,M,3.0,High School,Married,$80K - $120K,Blue,22.0,4.0,2.0,3.0,6361.0,694.0,5667.0,0.844,1499.0,31.0,0.938,0.10899999999999999
717385983.0,Existing Customer,30.0,M,0.0,Graduate,Married,Less than $40K,Blue,21.0,6.0,6.0,2.0,2490.0,0.0,2490.0,0.859,1645.0,30.0,0.667,0.0
719049033.0,Existing Customer,53.0,M,3.0,High School,Married,$120K +,Blue,44.0,5.0,6.0,4.0,14057.0,1655.0,12402.0,0.676,2073.0,60.0,0.333,0.118
714347508.0,Existing Customer,35.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,21.0,4.0,3.0,3.0,7766.0,1278.0,6488.0,0.806,2423.0,74.0,0.609,0.165
803833608.0,Existing Customer,40.0,M,3.0,Uneducated,Single,$40K - $60K,Silver,33.0,4.0,1.0,3.0,21308.0,564.0,20744.0,0.448,1322.0,38.0,0.652,0.025999999999999995
712576908.0,Existing Customer,30.0,M,0.0,High School,Married,$60K - $80K,Blue,36.0,5.0,2.0,4.0,4516.0,2252.0,2264.0,0.889,1819.0,24.0,0.846,0.499
778511733.0,Existing Customer,42.0,F,3.0,College,Single,$40K - $60K,Blue,30.0,6.0,3.0,2.0,5424.0,1812.0,3612.0,0.513,1634.0,44.0,0.76,0.334
721464783.0,Existing Customer,62.0,F,0.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,2.0,2.0,1764.0,1540.0,224.0,0.937,2094.0,47.0,0.958,0.8729999999999999
821179233.0,Attrited Customer,50.0,F,1.0,Post-Graduate,Single,$40K - $60K,Blue,46.0,1.0,3.0,3.0,1493.0,932.0,561.0,0.466,1554.0,43.0,0.344,0.624
713126733.0,Existing Customer,56.0,M,3.0,College,Married,$120K +,Blue,43.0,6.0,2.0,2.0,17539.0,2517.0,15022.0,0.743,1220.0,30.0,0.765,0.144
719688408.0,Existing Customer,45.0,M,3.0,Graduate,Married,$80K - $120K,Silver,36.0,6.0,2.0,3.0,34516.0,0.0,34516.0,0.534,3530.0,68.0,0.659,0.0
779811183.0,Existing Customer,35.0,F,3.0,Uneducated,Married,Less than $40K,Blue,25.0,4.0,1.0,2.0,2149.0,1118.0,1031.000000000001,0.903,1581.0,30.0,1.0,0.52
771086208.0,Existing Customer,57.0,F,2.0,Graduate,Married,Less than $40K,Blue,44.0,3.0,4.0,4.0,6256.0,1530.0,4726.0,0.647,1629.0,43.0,0.344,0.245
813752433.0,Attrited Customer,43.0,F,3.0,Graduate,Single,Less than $40K,Blue,38.0,5.0,2.0,4.0,4075.0,1986.0,2089.0,1.214,2449.0,27.0,0.038000000000000034,0.487
711876333.0,Existing Customer,53.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,5.0,1.0,4.0,7290.0,2151.0,5139.0,0.583,1312.0,29.0,0.526,0.295
715256658.0,Existing Customer,50.0,M,2.0,College,Single,$60K - $80K,Blue,36.0,5.0,3.0,2.0,5965.0,688.0,5277.0,0.673,3382.0,58.0,1.071,0.11499999999999999
711329658.0,Existing Customer,30.0,M,0.0,High School,Married,$120K +,Blue,13.0,3.0,1.0,4.0,9007.0,1965.0,7042.0,0.698,1925.0,42.0,0.448,0.218
710227908.0,Existing Customer,37.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,2.0,3.0,6077.0,1397.0,4680.0,0.834,2837.0,74.0,0.609,0.23
716362008.0,Existing Customer,37.0,M,2.0,Doctorate,Married,$40K - $60K,Blue,29.0,3.0,3.0,2.0,1808.0,1009.0,799.0,0.796,1744.0,35.0,0.944,0.558
714939708.0,Existing Customer,45.0,M,3.0,Graduate,Single,$80K - $120K,Blue,36.0,6.0,1.0,3.0,12810.0,0.0,12810.0,1.363,3174.0,74.0,1.114,0.0
719431608.0,Existing Customer,63.0,F,0.0,College,Married,$40K - $60K,Blue,53.0,6.0,1.0,4.0,3118.0,1528.0,1590.0,0.604,1291.0,24.0,0.6,0.49
769411758.0,Existing Customer,43.0,M,1.0,Graduate,Single,$60K - $80K,Blue,37.0,4.0,3.0,4.0,20013.0,922.0,19091.0,0.655,1518.0,39.0,0.625,0.045999999999999985
714631833.0,Existing Customer,53.0,M,4.0,Graduate,Married,$60K - $80K,Blue,44.0,3.0,2.0,4.0,1973.0,1324.0,649.0,0.805,1587.0,38.0,0.52,0.671
717999183.0,Existing Customer,36.0,M,3.0,High School,Married,$60K - $80K,Blue,36.0,6.0,3.0,3.0,4108.0,1659.0,2449.0,1.202,2275.0,58.0,0.871,0.404
713075283.0,Existing Customer,51.0,M,3.0,High School,Single,$120K +,Blue,36.0,5.0,1.0,4.0,20741.0,2504.0,18237.0,0.8,1818.0,51.0,1.04,0.121
711561108.0,Existing Customer,36.0,M,4.0,Graduate,Single,$80K - $120K,Blue,24.0,6.0,1.0,2.0,16335.0,892.0,15443.0,0.673,2733.0,71.0,0.919,0.05499999999999999
713630733.0,Existing Customer,34.0,F,2.0,Graduate,Single,Less than $40K,Blue,24.0,5.0,3.0,3.0,5712.0,1955.0,3757.0,0.969,2617.0,54.0,0.8,0.342
717599283.0,Existing Customer,57.0,M,0.0,Doctorate,Married,$60K - $80K,Blue,36.0,3.0,1.0,2.0,5335.0,1206.0,4129.0,0.69,1844.0,49.0,0.75,0.226
712730583.0,Existing Customer,29.0,M,0.0,Uneducated,Married,$60K - $80K,Blue,20.0,5.0,2.0,3.0,8592.0,1201.0,7391.0,0.778,1842.0,50.0,0.852,0.14
712142733.0,Existing Customer,37.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,26.0,5.0,3.0,2.0,1910.0,1164.0,746.0,0.744,2028.0,39.0,1.053,0.609
720153258.0,Existing Customer,53.0,F,2.0,College,Single,Less than $40K,Blue,45.0,6.0,3.0,3.0,6210.0,1083.0,5127.0,0.621,3095.0,62.0,0.59,0.174
814086333.0,Existing Customer,36.0,M,3.0,College,Married,$40K - $60K,Blue,31.0,6.0,2.0,4.0,2220.0,1337.0,883.0,0.768,1685.0,44.0,0.375,0.602
714069858.0,Existing Customer,53.0,M,3.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,3.0,2.0,3539.0,2517.0,1022.0,0.569,1677.0,45.0,0.5,0.7110000000000001
712789383.0,Existing Customer,52.0,M,1.0,Graduate,Married,$120K +,Blue,44.0,6.0,1.0,4.0,9274.0,2097.0,7177.0,0.776,2048.0,59.0,0.639,0.226
787983633.0,Existing Customer,35.0,F,3.0,Uneducated,Married,Less than $40K,Blue,26.0,6.0,1.0,3.0,3187.0,2517.0,670.0,1.214,2072.0,33.0,0.833,0.79
758583708.0,Attrited Customer,37.0,F,3.0,Graduate,Single,Less than $40K,Blue,24.0,2.0,1.0,4.0,2802.0,2460.0,342.0,1.029,1406.0,28.0,0.07699999999999996,0.878
717130383.0,Existing Customer,50.0,M,0.0,Uneducated,Married,$60K - $80K,Blue,36.0,4.0,3.0,3.0,2334.0,707.0,1627.0,0.561,1386.0,30.0,0.5,0.303
720770883.0,Existing Customer,65.0,F,0.0,Graduate,Single,Less than $40K,Blue,56.0,5.0,3.0,3.0,1438.2999999999993,0.0,1438.3000000000002,0.76,2249.0,61.0,0.564,0.0
720677733.0,Existing Customer,40.0,M,3.0,Graduate,Married,$80K - $120K,Silver,36.0,6.0,3.0,0.0,34516.0,1002.0,33514.0,1.345,2579.0,68.0,0.7,0.028999999999999998
718587858.0,Existing Customer,39.0,M,4.0,High School,Married,$60K - $80K,Blue,31.0,3.0,1.0,4.0,11906.0,2032.0,9874.0,0.465,1642.0,39.0,0.625,0.171
715055433.0,Existing Customer,36.0,M,3.0,Uneducated,Married,$60K - $80K,Blue,22.0,6.0,3.0,4.0,2224.0,1772.0,452.0,0.81,2004.0,44.0,0.419,0.797
715498308.0,Existing Customer,35.0,F,2.0,Graduate,Married,$40K - $60K,Blue,36.0,4.0,3.0,4.0,3454.0,1603.0,1851.000000000001,1.078,1575.0,41.0,0.519,0.464
708099183.0,Existing Customer,37.0,F,2.0,High School,Single,Less than $40K,Blue,36.0,4.0,2.0,2.0,5723.0,1873.0,3850.0,0.851,2732.0,63.0,0.853,0.327
789959283.0,Existing Customer,39.0,M,2.0,College,Single,$80K - $120K,Blue,24.0,4.0,3.0,2.0,4061.0,1775.0,2286.0,0.686,1602.0,40.0,0.667,0.437
713536158.0,Existing Customer,65.0,M,1.0,College,Married,Less than $40K,Blue,56.0,5.0,3.0,2.0,4189.0,0.0,4189.0,0.715,1597.0,31.0,0.722,0.0
815299833.0,Existing Customer,38.0,F,2.0,Graduate,Married,Less than $40K,Blue,33.0,5.0,2.0,3.0,2228.0,1717.0,511.0,1.625,2334.0,61.0,0.848,0.771
721003008.0,Attrited Customer,36.0,F,4.0,Graduate,Married,Less than $40K,Blue,24.0,3.0,2.0,2.0,3261.0,2517.0,744.0,0.378,855.9999999999995,18.0,0.05899999999999994,0.772
779883933.0,Existing Customer,40.0,F,4.0,Graduate,Married,Less than $40K,Blue,24.0,3.0,3.0,2.0,8014.0,1402.0,6612.0,0.873,1596.0,34.0,0.789,0.175
716612958.0,Existing Customer,35.0,F,2.0,College,Married,$40K - $60K,Blue,29.0,6.0,1.0,3.0,10980.0,1726.0,9254.0,0.856,1830.0,36.0,0.636,0.157
715859058.0,Existing Customer,54.0,M,3.0,Post-Graduate,Married,$120K +,Blue,42.0,6.0,3.0,4.0,3092.0,2165.0,927.0,0.676,1369.0,37.0,0.542,0.7
772031733.0,Existing Customer,40.0,M,4.0,Graduate,Single,$80K - $120K,Blue,29.0,5.0,1.0,2.0,14315.0,690.0,13625.0,1.32,2603.0,56.0,0.806,0.04799999999999999
720668358.0,Existing Customer,59.0,M,0.0,Uneducated,Single,$40K - $60K,Blue,46.0,3.0,3.0,3.0,1648.0,997.0,651.0,0.776,1776.0,36.0,0.565,0.605
778708533.0,Attrited Customer,26.0,F,0.0,High School,Single,$40K - $60K,Blue,13.0,2.0,2.0,4.0,1730.0,1616.0,114.0,0.331,869.0,27.0,0.286,0.934
719649408.0,Existing Customer,46.0,M,2.0,High School,Married,$60K - $80K,Blue,35.0,6.0,3.0,3.0,13768.0,763.0,13005.0,0.712,1390.0,44.0,0.76,0.05499999999999999
711934308.0,Existing Customer,38.0,M,3.0,Graduate,Single,$40K - $60K,Blue,19.0,5.0,2.0,3.0,1705.0,0.0,1705.0,0.604,3342.0,62.0,0.824,0.0
781326483.0,Existing Customer,31.0,M,0.0,Graduate,Divorced,$60K - $80K,Blue,25.0,6.0,1.0,2.0,8673.0,0.0,8673.0,0.876,2457.0,58.0,0.933,0.0
712557708.0,Existing Customer,35.0,M,1.0,High School,Married,$60K - $80K,Blue,21.0,5.0,2.0,2.0,6391.0,2317.0,4074.0,0.831,2274.0,61.0,1.033,0.363
789187908.0,Existing Customer,56.0,M,2.0,Uneducated,Married,$80K - $120K,Blue,45.0,4.0,2.0,2.0,11102.0,1946.0,9156.0,0.625,1448.0,36.0,1.0,0.175
773297508.0,Existing Customer,34.0,M,3.0,College,Married,$80K - $120K,Blue,28.0,3.0,1.0,3.0,24765.0,1999.0,22766.0,1.013,1544.0,36.0,0.714,0.08100000000000002
716529258.0,Existing Customer,42.0,M,4.0,Doctorate,Married,$80K - $120K,Blue,27.0,5.0,3.0,4.0,31864.0,0.0,31864.0,1.009,1591.0,35.0,0.75,0.0
708242283.0,Existing Customer,29.0,M,1.0,College,Single,$60K - $80K,Blue,36.0,5.0,3.0,2.0,5346.0,0.0,5346.0,0.928,3253.0,80.0,0.818,0.0
